Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1618363849,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363850,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363851,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363852,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363853,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363854,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363855,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363856,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363857,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363858,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363859,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618363860,1,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,1,0,10969.000000011874,10969.000000011874,10969.000000011874,10969.000000011874,0.0
1618363861,1,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,2,0,94.00000001187436,5531.500000011874,94.00000001187436,10969.000000011874,0.0
1618363862,1,,Aggregated,0.000000,0.000000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,2,0,94.00000001187436,5531.500000011874,94.00000001187436,10969.000000011874,0.0
1618363863,1,,Aggregated,0.000000,0.000000,190,190,11000,11000,11000,11000,11000,11000,11000,11000,11000,3,0,190.0,3750.000000009701,94.00000001187436,10969.000000011874,0.0
1618363864,1,,Aggregated,0.100000,0.000000,220,220,11000,11000,11000,11000,11000,11000,11000,11000,11000,4,0,190.0,2867.2500000029686,94.00000001187436,10969.000000011874,0.0
1618363865,1,,Aggregated,0.300000,0.000000,220,310,310,11000,11000,11000,11000,11000,11000,11000,11000,5,0,220.0,2356.200000003446,94.00000001187436,10969.000000011874,0.0
1618363866,1,,Aggregated,0.400000,0.000000,310,310,340,340,11000,11000,11000,11000,11000,11000,11000,6,0,220.0,2020.833333338184,94.00000001187436,10969.000000011874,0.0
1618363867,1,,Aggregated,0.400000,0.000000,310,310,340,340,11000,11000,11000,11000,11000,11000,11000,6,0,220.0,2020.833333338184,94.00000001187436,10969.000000011874,0.0
1618363868,1,,Aggregated,0.400000,0.000000,220,310,340,340,11000,11000,11000,11000,11000,11000,11000,7,0,220.0,1752.2857142861799,94.00000001187436,10969.000000011874,0.0
1618363869,1,,Aggregated,0.500000,0.000000,220,310,340,340,11000,11000,11000,11000,11000,11000,11000,8,0,200.0,1558.7500000001455,94.00000001187436,10969.000000011874,0.0
1618363870,1,,Aggregated,0.700000,0.000000,200,220,310,340,11000,11000,11000,11000,11000,11000,11000,9,0,200.0,1397.666666666434,94.00000001187436,10969.000000011874,0.0
1618363871,1,,Aggregated,0.800000,0.000000,200,220,310,340,11000,11000,11000,11000,11000,11000,11000,10,0,190.0,1267.300000000978,94.00000001187436,10969.000000011874,0.0
1618363872,1,,Aggregated,0.800000,0.000000,190,220,310,310,340,11000,11000,11000,11000,11000,11000,11,0,190.0,1159.1818181808446,77.9999999795109,10969.000000011874,0.0
1618363873,1,,Aggregated,0.800000,0.000000,200,220,340,340,340,11000,11000,11000,11000,11000,11000,12,0,190.0,1091.250000000097,77.9999999795109,10969.000000011874,0.0
1618363874,1,,Aggregated,0.800000,0.000000,200,220,340,340,340,11000,11000,11000,11000,11000,11000,12,0,190.0,1091.250000000097,77.9999999795109,10969.000000011874,0.0
1618363875,1,,Aggregated,0.800000,0.000000,190,220,310,340,340,11000,11000,11000,11000,11000,11000,13,0,190.0,1013.3076923062058,77.9999999795109,10969.000000011874,0.0
1618363876,1,,Aggregated,0.800000,0.000000,190,220,310,340,340,11000,11000,11000,11000,11000,11000,14,0,140.0,947.6428571423249,77.9999999795109,10969.000000011874,0.0
1618363877,1,,Aggregated,0.800000,0.000000,140,200,310,340,340,11000,11000,11000,11000,11000,11000,15,0,140.0,890.733333331688,77.9999999795109,10969.000000011874,0.0
1618363878,1,,Aggregated,0.900000,0.000000,140,200,310,310,340,11000,11000,11000,11000,11000,11000,16,0,110.0,839.9999999983265,77.9999999795109,10969.000000011874,0.0
1618363879,1,,Aggregated,0.900000,0.000000,110,200,220,310,340,11000,11000,11000,11000,11000,11000,17,0,110.0,796.0588235274532,77.9999999795109,10969.000000011874,0.0
1618363880,1,,Aggregated,0.900000,0.000000,110,190,220,310,340,11000,11000,11000,11000,11000,11000,18,0,110.0,757.9444444434355,77.9999999795109,10969.000000011874,0.0
1618363881,1,,Aggregated,0.800000,0.000000,110,190,220,310,340,11000,11000,11000,11000,11000,11000,19,0,110.0,724.6315789464126,77.9999999795109,10969.000000011874,0.0
1618363882,1,,Aggregated,0.900000,0.000000,120,190,220,310,340,11000,11000,11000,11000,11000,11000,20,0,110.0,696.1999999999534,77.9999999795109,10969.000000011874,0.0
1618363883,1,,Aggregated,0.900000,0.000000,120,190,220,310,340,11000,11000,11000,11000,11000,11000,20,0,110.0,696.1999999999534,77.9999999795109,10969.000000011874,0.0
1618363884,1,,Aggregated,0.900000,0.000000,120,190,220,280,340,340,11000,11000,11000,11000,11000,21,0,120.0,676.4285714293476,77.9999999795109,10969.000000011874,0.0
1618363885,1,,Aggregated,0.900000,0.000000,120,190,220,280,340,340,11000,11000,11000,11000,11000,22,0,110.0,649.9090909095354,77.9999999795109,10969.000000011874,0.0
1618363886,1,,Aggregated,0.900000,0.000000,110,190,220,280,340,340,11000,11000,11000,11000,11000,23,0,110.0,625.7391304344586,77.9999999795109,10969.000000011874,0.0
1618363887,1,,Aggregated,0.900000,0.000000,120,160,220,280,340,340,11000,11000,11000,11000,11000,24,0,110.0,605.541666666492,77.9999999795109,10969.000000011874,0.0
1618363888,1,,Aggregated,0.900000,0.000000,120,190,220,280,340,340,11000,11000,11000,11000,11000,25,0,120.0,590.0799999991432,77.9999999795109,10969.000000011874,0.0
1618363889,1,,Aggregated,0.800000,0.000000,120,190,220,220,340,340,11000,11000,11000,11000,11000,26,0,110.0,570.9999999996328,77.9999999795109,10969.000000011874,0.0
1618363890,1,,Aggregated,0.800000,0.000000,120,160,220,220,340,340,11000,11000,11000,11000,11000,27,0,120.0,554.481481481128,77.9999999795109,10969.000000011874,0.0
1618363891,1,,Aggregated,0.900000,0.000000,120,160,220,220,340,340,11000,11000,11000,11000,11000,28,0,120.0,539.6785714287295,77.9999999795109,10969.000000011874,0.0
1618363892,1,,Aggregated,0.900000,0.000000,120,160,220,220,340,340,11000,11000,11000,11000,11000,28,0,120.0,539.6785714287295,77.9999999795109,10969.000000011874,0.0
1618363893,1,,Aggregated,0.900000,0.000000,120,170,200,220,340,340,11000,11000,11000,11000,11000,29,0,120.0,526.9999999998555,77.9999999795109,10969.000000011874,0.0
1618363894,1,,Aggregated,0.900000,0.000000,120,160,200,220,340,340,11000,11000,11000,11000,11000,30,0,120.0,512.5666666669227,77.9999999795109,10969.000000011874,0.0
1618363895,1,,Aggregated,0.900000,0.000000,120,160,200,220,310,340,11000,11000,11000,11000,11000,31,0,120.0,499.06451612872434,77.9999999795109,10969.000000011874,0.0
1618363896,1,,Aggregated,0.800000,0.000000,120,160,200,220,310,340,11000,11000,11000,11000,11000,32,0,110.0,486.40625000007276,77.9999999795109,10969.000000011874,0.0
1618363897,1,,Aggregated,0.800000,0.000000,110,140,190,220,310,340,11000,11000,11000,11000,11000,33,0,110.0,474.51515151469994,77.9999999795109,10969.000000011874,0.0
1618363898,1,,Aggregated,0.800000,0.000000,110,140,190,220,310,340,11000,11000,11000,11000,11000,34,0,110.0,463.3235294116757,77.9999999795109,10969.000000011874,0.0
1618363899,1,,Aggregated,0.900000,0.000000,110,140,190,220,310,340,11000,11000,11000,11000,11000,35,0,110.0,452.31428571361386,77.9999999795109,10969.000000011874,0.0
1618363900,1,,Aggregated,0.900000,0.000000,110,140,190,200,310,340,11000,11000,11000,11000,11000,36,0,94,441.944444443733,77.9999999795109,10969.000000011874,0.0
1618363901,1,,Aggregated,0.900000,0.000000,94,140,170,200,310,340,11000,11000,11000,11000,11000,37,0,94,432.1081081068622,77.9999999795109,10969.000000011874,0.0
1618363902,1,,Aggregated,0.900000,0.000000,110,140,170,200,310,340,11000,11000,11000,11000,11000,38,0,94,423.6052631565958,77.9999999795109,10969.000000011874,0.0
1618363903,1,,Aggregated,0.900000,0.000000,94,140,170,200,310,340,11000,11000,11000,11000,11000,39,0,94,414.743589742545,77.9999999795109,10969.000000011874,0.0
1618363904,1,,Aggregated,0.900000,0.000000,94,140,170,200,310,340,11000,11000,11000,11000,11000,39,0,94,414.743589742545,77.9999999795109,10969.000000011874,0.0
1618363905,1,,Aggregated,0.900000,0.000000,94,140,170,200,310,340,11000,11000,11000,11000,11000,40,0,94,406.32499999846914,77.9999999795109,10969.000000011874,0.0
1618363906,1,,Aggregated,1.000000,0.000000,94,140,160,190,280,340,11000,11000,11000,11000,11000,41,0,94,398.3414634130895,77.9999999795109,10969.000000011874,0.0
1618363907,1,,Aggregated,0.900000,0.000000,94,120,160,190,280,340,11000,11000,11000,11000,11000,42,0,94,391.0714285697655,77.9999999795109,10969.000000011874,0.0
1618363908,1,,Aggregated,0.900000,0.000000,94,120,160,190,280,340,11000,11000,11000,11000,11000,43,0,94,384.16279069632617,77.9999999795109,10969.000000011874,0.0
1618363909,1,,Aggregated,0.900000,0.000000,94,120,160,190,280,340,11000,11000,11000,11000,11000,44,0,94,377.56818181647265,77.9999999795109,10969.000000011874,0.0
1618363910,1,,Aggregated,0.900000,0.000000,94,120,140,190,280,340,11000,11000,11000,11000,11000,45,0,94,371.9555555538843,77.9999999795109,10969.000000011874,0.0
1618363911,1,,Aggregated,0.900000,0.000000,94,120,140,170,280,340,11000,11000,11000,11000,11000,46,0,94,365.5869565200587,77.9999999795109,10969.000000011874,0.0
