Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1618364659,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618364660,1,,Aggregated,0.000000,0.000000,470,470,470,470,470,470,470,470,470,470,470,1,0,469.00000001187436,469.00000001187436,469.00000001187436,469.00000001187436,0.0
1618364661,1,,Aggregated,0.000000,0.000000,470,470,470,470,470,470,470,470,470,470,470,2,0,110.0,289.49999999895226,109.99999998603016,469.00000001187436,0.0
1618364662,1,,Aggregated,0.000000,0.000000,110,110,470,470,470,470,470,470,470,470,470,3,0,110.0,229.3333333315483,108.99999999674037,469.00000001187436,0.0
1618364663,1,,Aggregated,1.000000,0.000000,110,110,470,470,470,470,470,470,470,470,470,4,0,110.0,199.24999999784632,108.99999999674037,469.00000001187436,0.0
1618364664,1,,Aggregated,1.000000,0.000000,110,110,110,470,470,470,470,470,470,470,470,5,0,110.0,178.20000000065193,94.00000001187436,469.00000001187436,0.0
1618364665,1,,Aggregated,1.000000,0.000000,110,110,110,470,470,470,470,470,470,470,470,5,0,110.0,178.20000000065193,94.00000001187436,469.00000001187436,0.0
1618364666,1,,Aggregated,1.000000,0.000000,110,110,140,140,470,470,470,470,470,470,470,6,0,110.0,172.00000000108653,94.00000001187436,469.00000001187436,0.0
1618364667,1,,Aggregated,1.000000,0.000000,110,110,140,140,470,470,470,470,470,470,470,7,0,110.0,163.00000000046566,94.00000001187436,469.00000001187436,0.0
1618364668,1,,Aggregated,0.833333,0.000000,110,110,140,140,470,470,470,470,470,470,470,8,0,110.0,152.3750000014843,78.00000000861473,469.00000001187436,0.0
1618364669,1,,Aggregated,0.857143,0.000000,110,110,110,140,470,470,470,470,470,470,470,9,0,110.0,147.55555555651276,78.00000000861473,469.00000001187436,0.0
1618364670,1,,Aggregated,0.875000,0.000000,110,110,140,230,470,470,470,470,470,470,470,10,0,110.0,156.2000000005355,78.00000000861473,469.00000001187436,0.0
1618364671,1,,Aggregated,0.888889,0.000000,110,120,140,140,230,470,470,470,470,470,470,11,0,110.0,153.36363636412318,78.00000000861473,469.00000001187436,0.0
1618364672,1,,Aggregated,0.900000,0.000000,110,110,140,140,230,470,470,470,470,470,470,12,0,110.0,147.0833333344975,78.00000000861473,469.00000001187436,0.0
1618364673,1,,Aggregated,0.900000,0.000000,110,120,120,140,230,470,470,470,470,470,470,13,0,110.0,145.38461538568998,78.00000000861473,469.00000001187436,0.0
1618364674,1,,Aggregated,0.900000,0.000000,110,120,120,140,230,470,470,470,470,470,470,14,0,110.0,140.6428571437053,78.00000000861473,469.00000001187436,0.0
1618364675,1,,Aggregated,0.900000,0.000000,110,120,120,140,230,470,470,470,470,470,470,14,0,110.0,140.6428571437053,78.00000000861473,469.00000001187436,0.0
1618364676,1,,Aggregated,0.900000,0.000000,110,120,120,140,230,470,470,470,470,470,470,15,0,110.0,139.60000000079162,78.00000000861473,469.00000001187436,0.0
1618364677,1,,Aggregated,0.800000,0.000000,110,120,120,120,230,470,470,470,470,470,470,16,0,110.0,138.68750000074215,78.00000000861473,469.00000001187436,0.0
1618364678,1,,Aggregated,0.900000,0.000000,110,120,120,120,230,470,470,470,470,470,470,17,0,110.0,137.88235294187496,78.00000000861473,469.00000001187436,0.0
1618364679,1,,Aggregated,0.900000,0.000000,110,120,120,120,230,470,470,470,470,470,470,18,0,110.0,134.55555555669383,78.00000000861473,469.00000001187436,0.0
1618364680,1,,Aggregated,0.900000,0.000000,110,120,120,120,230,470,470,470,470,470,470,19,0,110.0,131.57894736995283,78.00000000861473,469.00000001187436,0.0
1618364681,1,,Aggregated,0.900000,0.000000,110,120,120,120,230,470,470,470,470,470,470,20,0,110.0,131.2500000014552,78.00000000861473,469.00000001187436,0.0
1618364682,1,,Aggregated,0.900000,0.000000,110,120,120,120,140,230,470,470,470,470,470,21,0,110.0,129.47619047814183,78.00000000861473,469.00000001187436,0.0
1618364683,1,,Aggregated,0.900000,0.000000,110,120,120,120,140,230,470,470,470,470,470,22,0,110.0,127.86363636471584,78.00000000861473,469.00000001187436,0.0
1618364684,1,,Aggregated,0.900000,0.000000,110,120,120,120,140,230,470,470,470,470,470,23,0,110.0,127.73913043581516,78.00000000861473,469.00000001187436,0.0
1618364685,1,,Aggregated,0.900000,0.000000,110,120,120,120,140,230,470,470,470,470,470,23,0,110.0,127.73913043581516,78.00000000861473,469.00000001187436,0.0
1618364686,1,,Aggregated,0.900000,0.000000,110,120,120,120,200,230,470,470,470,470,470,24,0,110.0,130.91666666756888,78.00000000861473,469.00000001187436,0.0
1618364687,1,,Aggregated,0.900000,0.000000,110,120,120,120,200,230,470,470,470,470,470,25,0,110.0,128.20000000065193,62.999999994644895,469.00000001187436,0.0
1618364688,1,,Aggregated,0.900000,0.000000,110,120,120,120,200,230,470,470,470,470,470,26,0,110.0,126.26923077018895,62.999999994644895,469.00000001187436,0.0
