Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1618366410,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618366411,1,,Aggregated,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,1,0,344.00000001187436,344.00000001187436,344.00000001187436,344.00000001187436,0.0
1618366412,1,,Aggregated,0.000000,0.000000,340,340,340,340,340,340,340,340,340,340,340,2,0,63,203.50000000325963,62.999999994644895,344.00000001187436,0.0
1618366413,1,,Aggregated,0.000000,0.000000,63,63,340,340,340,340,340,340,340,340,340,3,0,63,151.33333334233612,47.0000000204891,344.00000001187436,0.0
1618366414,1,,Aggregated,0.500000,0.000000,63,63,340,340,340,340,340,340,340,340,340,4,0,47,125.2500000045984,46.999999991385266,344.00000001187436,0.0
1618366415,1,,Aggregated,0.666667,0.000000,47,63,63,340,340,340,340,340,340,340,340,5,0,47,109.60000000195578,46.999999991385266,344.00000001187436,0.0
1618366416,1,,Aggregated,0.750000,0.000000,47,47,63,63,340,340,340,340,340,340,340,6,0,47,99.16666666686069,46.999999991385266,344.00000001187436,0.0
1618366417,1,,Aggregated,0.800000,0.000000,47,62,63,63,340,340,340,340,340,340,340,7,0,47,93.85714285807418,46.999999991385266,344.00000001187436,0.0
1618366418,1,,Aggregated,0.833333,0.000000,47,62,63,63,340,340,340,340,340,340,340,8,0,47,87.99999999973807,46.999999991385266,344.00000001187436,0.0
1618366419,1,,Aggregated,0.857143,0.000000,47,47,62,63,340,340,340,340,340,340,340,9,0,47,83.33333333333333,46.000000002095476,344.00000001187436,0.0
1618366420,1,,Aggregated,0.857143,0.000000,47,47,62,63,340,340,340,340,340,340,340,9,0,47,83.33333333333333,46.000000002095476,344.00000001187436,0.0
1618366422,1,,Aggregated,0.888889,0.000000,47,62,63,340,730,730,730,730,730,730,730,10,0,47,148.39999999967404,46.000000002095476,733.9999999967404,0.0
