Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1618439587,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1618439588,1,,Aggregated,0.000000,0.000000,450,450,450,450,450,450,450,450,450,450,450,1,0,454.00000002700835,454.00000002700835,454.00000002700835,454.00000002700835,0.0
1618439589,1,,Aggregated,0.000000,0.000000,450,450,450,450,450,450,450,450,450,450,450,2,0,93,273.50000001024455,92.99999999348074,454.00000002700835,0.0
1618439590,1,,Aggregated,0.000000,0.000000,93,93,450,450,450,450,450,450,450,450,450,3,0,93,208.33333333333334,77.9999999795109,454.00000002700835,0.0
1618439591,1,,Aggregated,0.500000,0.000000,190,190,450,450,450,450,450,450,450,450,450,4,0,93,203.25000000593718,77.9999999795109,454.00000002700835,0.0
1618439592,1,,Aggregated,0.666667,0.000000,93,190,190,450,450,450,450,450,450,450,450,5,0,93,178.20000000065193,77.9999999795109,454.00000002700835,0.0
1618439593,1,,Aggregated,0.750000,0.000000,93,93,190,190,450,450,450,450,450,450,450,6,0,78,161.4999999971284,77.9999999795109,454.00000002700835,0.0
1618439594,1,,Aggregated,0.750000,0.000000,93,93,190,190,450,450,450,450,450,450,450,6,0,78,161.4999999971284,77.9999999795109,454.00000002700835,0.0
1618439595,1,,Aggregated,0.800000,0.000000,78,93,190,190,450,450,450,450,450,450,450,7,0,78,149.5714285743556,77.9999999795109,454.00000002700835,0.0
1618439596,1,,Aggregated,0.833333,0.000000,78,93,190,190,450,450,450,450,450,450,450,8,0,78,140.625,77.9999999795109,454.00000002700835,0.0
1618439597,1,,Aggregated,0.875000,0.000000,78,78,93,190,450,450,450,450,450,450,450,9,0,78,133.6666666643901,77.9999999795109,454.00000002700835,0.0
1618439598,1,,Aggregated,0.888889,0.000000,78,78,93,190,450,450,450,450,450,450,450,10,0,78,128.10000000172295,77.9999999795109,454.00000002700835,0.0
1618439599,1,,Aggregated,0.800000,0.000000,78,78,93,93,190,450,450,450,450,450,450,11,0,78,123.54545454515822,77.9999999795109,454.00000002700835,0.0
1618439600,1,,Aggregated,0.900000,0.000000,78,78,93,93,190,450,450,450,450,450,450,12,0,78,119.74999999802094,77.9999999795109,454.00000002700835,0.0
1618439601,1,,Aggregated,0.900000,0.000000,78,78,78,93,190,450,450,450,450,450,450,13,0,78,116.53846153505863,77.9999999795109,454.00000002700835,0.0
1618439602,1,,Aggregated,0.900000,0.000000,78,78,79,93,190,450,450,450,450,450,450,14,0,78,113.85714285591219,77.9999999795109,454.00000002700835,0.0
1618439603,1,,Aggregated,0.900000,0.000000,78,78,79,93,190,450,450,450,450,450,450,15,0,78,111.4666666641521,77.9999999795109,454.00000002700835,0.0
1618439604,1,,Aggregated,0.900000,0.000000,78,78,79,79,190,450,450,450,450,450,450,16,0,78,109.37499999636202,77.9999999795109,454.00000002700835,0.0
1618439605,1,,Aggregated,0.900000,0.000000,78,78,78,79,190,450,450,450,450,450,450,17,0,78,107.52941176350065,77.9999999795109,454.00000002700835,0.0
1618439606,1,,Aggregated,0.900000,0.000000,78,78,79,93,190,450,450,450,450,450,450,18,0,78,106.7777777756823,77.9999999795109,454.00000002700835,0.0
1618439607,1,,Aggregated,0.900000,0.000000,78,78,79,93,190,450,450,450,450,450,450,19,0,78,105.26315789167329,77.9999999795109,454.00000002700835,0.0
1618439608,1,,Aggregated,0.900000,0.000000,78,78,79,93,190,450,450,450,450,450,450,19,0,78,105.26315789167329,77.9999999795109,454.00000002700835,0.0
1618439609,1,,Aggregated,0.900000,0.000000,78,78,79,93,190,450,450,450,450,450,450,20,0,78,103.89999999897555,77.9999999795109,454.00000002700835,0.0
1618439610,1,,Aggregated,1.000000,0.000000,78,78,78,79,94,190,450,450,450,450,450,21,0,78,102.66666666471532,77.9999999795109,454.00000002700835,0.0
1618439611,1,,Aggregated,1.000000,0.000000,78,78,78,79,94,190,450,450,450,450,450,22,0,78,101.54545454266058,77.9999999795109,454.00000002700835,0.0
1618439612,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,23,0,78,100.52173912687147,77.9999999795109,454.00000002700835,0.0
1618439613,1,,Aggregated,0.900000,0.000000,78,78,79,79,94,190,450,450,450,450,450,24,0,78,99.6249999977105,77.9999999795109,454.00000002700835,0.0
1618439615,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,25,0,78,98.75999999698251,77.9999999795109,454.00000002700835,0.0
1618439616,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,26,0,78,97.96153845784899,77.9999999795109,454.00000002700835,0.0
1618439617,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,27,0,78,97.22222222006639,77.9999999795109,454.00000002700835,0.0
1618439618,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,28,0,78,96.53571428290368,77.9999999795109,454.00000002700835,0.0
1618439619,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,29,0,78,95.89655172071772,77.9999999795109,454.00000002700835,0.0
1618439620,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,30,0,78,95.29999999795109,77.9999999795109,454.00000002700835,0.0
1618439621,1,,Aggregated,0.900000,0.000000,78,78,78,79,93,190,450,450,450,450,450,31,0,78,94.77419354727552,77.9999999795109,454.00000002700835,0.0
1618439622,1,,Aggregated,1.000000,0.000000,78,78,79,79,93,190,450,450,450,450,450,32,0,78,94.71874999871943,77.9999999795109,454.00000002700835,0.0
1618439623,1,,Aggregated,1.000000,0.000000,78,78,79,79,93,190,450,450,450,450,450,32,0,78,94.71874999871943,77.9999999795109,454.00000002700835,0.0
1618439624,1,,Aggregated,1.000000,0.000000,78,78,78,79,93,190,450,450,450,450,450,33,0,78,94.21212121025857,77.9999999795109,454.00000002700835,0.0
1618439625,1,,Aggregated,0.900000,0.000000,78,78,79,79,94,190,450,450,450,450,450,34,0,78,94.20588235233856,77.9999999795109,454.00000002700835,0.0
1618439626,1,,Aggregated,0.900000,0.000000,78,78,79,79,94,190,450,450,450,450,450,35,0,78,93.74285714168634,77.9999999795109,454.00000002700835,0.0
1618439627,1,,Aggregated,0.900000,0.000000,78,78,79,79,94,190,450,450,450,450,450,36,0,78,93.30555555384814,77.9999999795109,454.00000002700835,0.0
1618439628,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,37,0,78,92.89189189125004,77.9999999795109,454.00000002700835,0.0
1618439629,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,38,0,78,92.10526315789474,63.000000023748726,454.00000002700835,0.0
1618439630,1,,Aggregated,0.900000,0.000000,78,78,78,79,94,190,450,450,450,450,450,39,0,78,91.74358974306438,63.000000023748726,454.00000002700835,0.0
