Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/breeds/9C468727-01AC-462D-9392-404CAEC2282E?useIndex=false&useCache=false&devNull=true,130,0,78,82.05384615486345,61.999999976251274,843.9999999827705,0.0,0.2170964187877647,0.0,78,78,78,78,79,93,94,94,840,840,840
GET,/breeds?group=Working&dog=Baxter&useIndex=false&useCache=false&devNull=true,145,0,78,82.54482758689093,61.999999976251274,422.0000000204891,0.0,0.24214600557096833,0.0,78,78,78,79,94,94,140,280,420,420,420
GET,/breeds?groupId=C6860975-68A0-46D3-8B32-F297BA14B070&useIndex=false&useCache=false&devNull=true,131,0,78,79.89312977110612,61.999999976251274,218.99999998277053,0.0,0.21876639123997826,0.0,78,78,78,78,93,94,160,170,220,220,220
GET,/breeds?popularity=125&useIndex=false&useCache=false&devNull=true,143,0,78,78.73426573155643,61.999999976251274,250.0,0.0,0.23880606066654117,0.0,78,78,78,78,79,93,160,170,250,250,250
,Aggregated,549,0,78,80.80327868826758,61.999999976251274,843.9999999827705,0.0,0.9168148762652525,0.0,78,78,78,78,79,94,140,170,840,840,840
