Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/dogs/64F67DAB-5E32-4A7F-9655-0000210A4708?useIndex=true&useCache=true&devNull=true,1232,10,62,174.2077922084151,30.999999988125637,4983.99999999674,0.0,2.057255919821501,0.01669850584270699,62,63,63,63,94,780,2200,3100,5000,5000,5000
GET,/dogs?group=Sporting&countryCode=CA&useIndex=true&useCache=true&devNull=true,1267,8,62,184.00631412834238,46.000000002095476,4952.999999979511,0.0,2.1157006902709754,0.01335880467416559,62,63,78,78,94,810,2200,3500,4900,5000,5000
GET,/dogs?name=Tucker&breed=Labrador%20Retriever&useIndex=true&useCache=true&devNull=true,1271,8,62,155.77261998455708,31.000000017229468,4952.999999979511,0.0,2.1223800926080583,0.01335880467416559,62,63,63,63,94,550,2100,2800,4900,5000,5000
GET,/dogs?ownerFirstName=Dax&ownerLastName=Christian&useIndex=true&useCache=true&devNull=true,1284,11,62,166.3356697821672,30.999999988125637,5921.999999991385,0.0,2.144088150203577,0.018368356426977688,62,63,63,63,79,330,2300,3100,5000,5900,5900
,Aggregated,5054,37,62,170.02809655758844,30.999999988125637,5921.999999991385,0.0,8.439424852904112,0.061784471618015854,62,63,63,63,94,640,2200,3200,5000,5900,5900
